generation,rank_1,rank_2,swapAccepted
119000,3,4,1
120000,3,4,1
121000,2,3,1
122000,1,2,0
123000,1,3,1
124000,1,2,1
125000,1,2,1
126000,2,4,1
127000,2,3,1
128000,3,4,0
129000,3,4,1
130000,1,2,1
131000,3,4,1
132000,1,3,1
133000,3,4,1
134000,2,3,0
135000,3,4,1
136000,3,4,1
137000,2,4,0
138000,2,4,1
139000,2,3,0
140000,1,4,1
141000,3,4,1
142000,2,3,1
143000,1,3,0
144000,1,2,0
145000,3,4,1
146000,1,2,1
147000,2,4,1
148000,1,3,0
149000,1,3,0
150000,1,4,1
151000,2,3,1
152000,1,2,0
153000,2,3,1
154000,2,3,0
155000,2,4,1
156000,3,4,1
157000,2,3,1
158000,2,4,0
159000,1,3,1
160000,1,4,0
161000,2,4,0
162000,2,3,1
163000,3,4,0
164000,2,4,0
165000,3,4,1
166000,1,2,0
167000,2,3,0
168000,2,4,1
169000,2,3,0
170000,2,3,0
171000,2,3,0
172000,1,3,1
173000,2,3,1
174000,1,4,1
175000,2,4,0
176000,3,4,1
177000,1,3,1
178000,3,4,1
179000,3,4,1
180000,2,3,1
181000,1,3,1
182000,1,4,1
183000,1,2,1
184000,1,3,1
185000,1,3,1
186000,2,4,0
187000,1,2,1
188000,1,3,0
189000,2,3,1
190000,2,4,0
191000,1,4,0
192000,1,4,0
193000,1,3,1
194000,1,2,1
195000,1,3,1
196000,3,4,1
197000,3,4,1
198000,2,3,1
199000,1,2,1
200000,2,3,1
201000,2,3,1
202000,1,3,1
203000,2,4,0
204000,2,4,0
205000,1,4,0
206000,1,3,0
207000,1,2,1
208000,1,4,0
209000,2,3,0
210000,1,2,1
211000,1,3,1
212000,1,2,1
213000,2,4,1
214000,1,4,0
215000,1,3,0
216000,1,4,0
217000,1,3,1
218000,1,3,1
219000,1,4,0
220000,2,4,1
221000,2,3,1
222000,1,3,1
223000,2,3,1
224000,2,4,0
225000,2,4,0
226000,2,4,0
227000,2,3,1
228000,1,3,1
229000,3,4,1
230000,3,4,1
231000,2,4,0
232000,1,2,1
233000,1,3,1
234000,2,3,1
235000,2,3,1
236000,3,4,1
237000,2,3,1
238000,1,4,1
239000,1,2,1
240000,2,3,1
241000,3,4,0
242000,1,4,1
243000,1,2,1
244000,1,4,1
245000,1,2,1
246000,2,4,1
247000,2,4,0
248000,3,4,1
249000,1,3,1
250000,1,2,1
251000,1,4,0
252000,1,2,0
253000,2,3,1
254000,2,3,0
255000,1,2,0
256000,1,4,1
257000,1,3,0
258000,1,2,1
259000,2,3,1
260000,2,3,1
261000,1,4,1
262000,3,4,1
263000,1,3,1
264000,3,4,1
265000,1,3,1
266000,1,3,1
267000,1,3,1
268000,2,3,1
269000,2,4,1
270000,3,4,1
271000,1,2,1
272000,1,2,1
273000,1,2,1
274000,2,3,1
275000,2,4,1
276000,2,4,1
277000,2,3,1
278000,2,3,1
279000,3,4,1
280000,2,3,0
281000,3,4,1
282000,3,4,1
283000,3,4,1
284000,1,3,0
285000,2,3,0
286000,1,3,0
287000,2,3,1
288000,2,4,1
289000,3,4,0
290000,2,4,1
291000,2,4,1
292000,1,4,0
293000,1,4,0
294000,3,4,1
295000,2,3,0
296000,1,4,1
297000,1,4,1
298000,1,4,0
299000,1,3,0
300000,3,4,1
301000,1,4,1
302000,2,4,1
303000,1,4,1
304000,3,4,0
305000,3,4,0
306000,2,3,1
307000,2,4,0
308000,2,4,0
309000,1,4,0
310000,3,4,1
311000,3,4,1
312000,3,4,0
313000,2,4,0
314000,2,4,0
315000,3,4,0
316000,1,2,1
317000,2,3,1
318000,1,4,0
319000,2,4,0
320000,1,4,0
321000,2,4,0
322000,3,4,1
323000,1,2,1
324000,2,4,0
325000,3,4,1
326000,1,3,0
327000,1,3,1
328000,1,3,1
329000,3,4,0
330000,2,3,1
331000,2,3,1
332000,1,4,0
333000,2,4,1
334000,3,4,1
335000,2,3,1
336000,2,3,1
337000,2,3,1
338000,2,3,0
339000,2,3,1
340000,1,2,0
341000,2,4,1
342000,3,4,1
343000,2,4,1
344000,1,4,0
345000,1,4,0
346000,1,2,1
347000,2,3,0
348000,2,4,0
349000,1,3,0
350000,3,4,1
351000,1,3,0
352000,2,3,0
353000,2,3,0
354000,1,3,0
355000,2,3,0
356000,2,3,0
357000,1,3,1
358000,1,2,1
359000,3,4,1
360000,1,4,0
361000,2,4,1
362000,1,3,0
363000,3,4,1
364000,3,4,1
365000,1,2,1
366000,2,3,0
367000,3,4,1
368000,2,4,0
369000,3,4,1
370000,1,2,1
371000,1,2,1
372000,3,4,1
373000,3,4,1
374000,2,4,0
375000,1,3,1
376000,2,3,1
377000,1,3,1
378000,1,3,0
379000,1,4,0
380000,1,3,0
381000,3,4,1
382000,3,4,1
383000,1,3,1
384000,1,3,1
385000,2,3,1
386000,1,3,1
387000,1,2,0
388000,2,3,1
389000,1,2,1
390000,3,4,1
391000,2,3,0
392000,1,3,0
393000,2,4,1
394000,3,4,1
395000,3,4,0
396000,1,3,1
397000,1,3,1
398000,3,4,1
399000,2,3,1
400000,1,4,1
401000,1,2,0
402000,2,3,0
403000,1,4,1
404000,3,4,1
405000,3,4,0
406000,3,4,1
407000,2,4,0
408000,1,4,0
409000,1,4,1
410000,1,4,1
411000,2,4,1
412000,3,4,1
413000,3,4,1
414000,3,4,1
415000,1,2,1
416000,1,4,1
417000,3,4,1
418000,1,2,1
419000,1,3,0
420000,2,3,1
421000,1,3,1
422000,2,4,0
423000,3,4,1
424000,2,3,1
425000,2,3,1
426000,1,3,1
427000,2,3,1
428000,1,3,1
429000,2,4,1
430000,2,3,0
431000,1,2,1
432000,1,3,0
433000,2,3,0
434000,2,3,0
435000,1,2,1
436000,3,4,1
437000,1,4,0
438000,1,2,1
439000,1,4,1
440000,2,4,1
441000,1,2,1
442000,1,3,1
443000,2,4,1
444000,2,4,0
445000,3,4,0
446000,3,4,0
447000,1,2,1
448000,1,2,1
449000,2,4,0
450000,1,3,1
451000,3,4,0
452000,2,4,0
453000,2,3,0
454000,1,2,1
455000,2,3,1
456000,1,4,1
457000,2,4,1
458000,1,3,1
459000,2,3,0
460000,2,3,1
461000,1,4,1
462000,1,4,0
463000,1,4,0
464000,2,3,1
465000,1,3,1
466000,2,4,0
467000,1,4,1
468000,1,3,1
469000,2,4,0
470000,1,2,1
471000,3,4,1
472000,1,2,0
473000,3,4,1
474000,1,3,1
475000,1,4,0
476000,1,3,1
477000,2,3,0
478000,1,2,1
479000,2,3,1
480000,2,3,1
481000,3,4,1
482000,1,3,0
483000,2,3,0
484000,1,2,1
485000,2,3,1
486000,1,2,1
487000,1,3,1
488000,1,4,1
489000,1,2,1
490000,2,3,0
491000,3,4,1
492000,2,3,1
493000,2,4,1
494000,2,3,1
495000,1,4,1
496000,1,3,0
497000,2,4,1
498000,1,4,0
499000,1,3,0
500000,1,4,1
501000,2,4,0
502000,1,3,1
503000,2,4,0
504000,2,3,1
505000,2,3,1
506000,1,4,1
507000,2,4,0
508000,1,3,1
509000,1,4,1
510000,1,3,1
511000,2,3,1
512000,1,3,1
513000,1,2,1
514000,2,3,0
515000,1,2,1
516000,1,4,1
517000,3,4,1
518000,2,3,1
519000,1,4,0
520000,2,4,0
521000,1,2,1
522000,2,4,1
523000,1,4,1
524000,2,4,1
525000,2,4,0
526000,1,3,0
527000,2,4,1
528000,2,3,1
529000,2,3,1
530000,2,3,1
531000,2,4,1
532000,1,3,1
533000,2,3,1
534000,1,2,1
535000,1,3,1
536000,1,2,0
537000,2,4,1
538000,1,3,1
539000,2,3,1
540000,1,3,0
541000,1,2,1
542000,1,4,0
543000,3,4,1
544000,1,4,0
545000,3,4,1
546000,1,3,0
547000,2,3,0
548000,2,3,1
549000,2,3,1
550000,1,2,1
551000,2,4,0
552000,3,4,0
553000,2,3,1
554000,2,4,1
555000,2,4,1
556000,2,3,1
557000,2,3,1
558000,2,3,1
559000,2,4,1
560000,1,4,0
561000,2,4,1
562000,2,4,1
563000,3,4,1
564000,3,4,1
565000,3,4,1
566000,1,2,1
567000,1,2,1
568000,2,3,1
569000,1,3,0
570000,2,4,1
571000,1,4,1
572000,3,4,1
573000,2,3,1
574000,1,3,1
575000,1,3,1
576000,1,4,0
577000,2,4,1
578000,1,2,1
579000,1,4,1
580000,2,3,1
581000,2,3,0
582000,1,2,1
583000,1,3,1
584000,3,4,1
585000,2,4,1
586000,1,3,1
587000,1,2,1
588000,2,4,1
589000,1,2,1
590000,2,3,1
591000,1,2,1
592000,1,4,0
593000,3,4,0
594000,2,3,1
595000,3,4,0
596000,2,3,1
597000,2,4,1
598000,1,2,1
599000,1,2,1
600000,3,4,1
601000,2,3,1
602000,3,4,1
603000,2,3,1
604000,1,3,1
605000,2,3,1
606000,1,4,0
607000,3,4,1
608000,1,3,0
609000,1,2,1
610000,1,2,1
611000,1,4,0
612000,1,3,0
613000,1,2,0
614000,1,4,0
615000,3,4,1
616000,2,4,1
617000,2,3,1
618000,1,3,0
619000,1,2,1
620000,1,4,1
621000,3,4,1
622000,2,4,1
623000,1,2,0
624000,1,4,1
625000,2,4,1
626000,1,2,1
627000,2,3,1
628000,1,2,1
629000,2,4,1
630000,3,4,1
631000,1,4,1
632000,1,3,1
633000,2,3,1
634000,3,4,1
635000,2,3,1
636000,1,4,0
637000,2,3,1
638000,2,3,1
639000,2,3,1
640000,2,4,0
641000,1,3,0
642000,1,2,1
643000,3,4,0
644000,1,4,0
645000,2,3,1
646000,2,3,1
647000,1,2,1
648000,2,3,0
649000,2,3,0
650000,1,3,0
651000,1,3,0
652000,3,4,1
653000,2,4,0
654000,1,4,0
655000,2,3,1
656000,3,4,1
657000,1,2,0
658000,3,4,1
659000,1,3,1
660000,1,4,0
661000,2,4,1
662000,1,2,0
663000,1,3,1
664000,1,4,0
665000,2,3,1
666000,1,2,1
667000,1,4,0
668000,1,2,1
669000,1,3,0
670000,1,2,1
671000,2,3,1
672000,2,4,1
673000,2,3,1
674000,2,3,1
675000,2,3,1
676000,2,4,0
677000,2,4,1
678000,2,4,1
679000,2,3,1
680000,1,2,1
681000,1,4,0
682000,1,2,0
683000,3,4,0
684000,3,4,1
685000,2,3,0
686000,3,4,1
687000,3,4,0
688000,3,4,1
689000,1,4,0
690000,1,3,0
691000,3,4,1
692000,2,4,1
693000,1,4,1
694000,2,4,1
695000,1,4,0
696000,3,4,1
697000,3,4,1
698000,1,4,0
699000,1,2,1
700000,1,4,0
701000,3,4,0
702000,2,4,0
703000,1,2,1
704000,1,2,1
705000,2,4,0
706000,1,4,0
707000,2,4,0
708000,1,4,0
709000,3,4,1
710000,2,3,1
711000,1,4,1
712000,1,2,0
713000,3,4,1
714000,2,3,1
715000,1,2,1
716000,1,4,0
717000,1,2,1
718000,2,4,0
719000,2,3,0
720000,1,4,1
721000,2,3,1
722000,2,4,1
723000,3,4,1
724000,2,4,1
725000,1,4,1
726000,3,4,1
727000,2,4,0
728000,2,4,0
729000,2,4,1
730000,2,4,1
731000,2,4,0
732000,1,2,1
733000,1,3,1
734000,1,3,1
735000,2,4,0
736000,1,4,0
737000,2,3,0
738000,1,2,1
739000,3,4,1
740000,2,3,1
741000,2,4,1
742000,2,4,1
743000,1,3,1
744000,2,4,1
745000,3,4,0
746000,2,3,1
747000,2,4,0
748000,3,4,1
749000,1,4,0
750000,1,2,1
751000,1,3,0
752000,1,2,1
753000,2,3,0
754000,1,2,1
755000,1,4,1
756000,3,4,1
757000,2,3,1
758000,1,3,1
759000,2,3,1
760000,3,4,0
761000,1,2,1
762000,3,4,1
763000,3,4,1
764000,3,4,0
765000,2,4,1
766000,2,4,1
767000,1,3,1
768000,1,4,0
769000,1,2,1
770000,3,4,1
771000,1,2,1
772000,2,4,1
773000,2,3,1
774000,3,4,1
775000,1,3,1
776000,2,3,1
777000,2,3,0
778000,1,4,1
779000,2,4,1
780000,1,3,1
781000,1,4,1
782000,1,2,1
783000,2,4,1
784000,1,4,1
785000,1,2,1
786000,1,3,1
787000,1,3,1
788000,1,2,1
789000,2,4,1
790000,2,4,1
791000,1,3,1
792000,1,3,1
793000,1,4,1
794000,1,2,1
795000,3,4,1
796000,1,2,1
797000,1,3,1
798000,1,4,1
799000,1,4,1
800000,1,2,0
801000,2,3,1
802000,1,3,0
803000,1,3,0
804000,1,2,0
805000,1,2,1
806000,1,3,0
807000,1,3,1
808000,1,2,1
809000,1,3,0
810000,1,2,1
811000,1,3,1
812000,1,2,1
813000,1,4,0
814000,3,4,1
815000,2,4,1
816000,3,4,1
817000,2,4,1
818000,2,4,0
819000,1,4,1
820000,1,3,1
821000,2,3,1
822000,3,4,1
823000,3,4,1
824000,2,4,1
825000,1,4,1
826000,3,4,1
827000,1,2,1
828000,1,3,1
829000,1,4,1
830000,1,3,0
831000,1,4,0
832000,2,3,1
833000,2,4,1
834000,2,3,1
835000,1,3,1
836000,2,3,1
837000,3,4,1
838000,3,4,1
839000,1,2,1
840000,1,4,1
841000,1,3,1
842000,2,4,1
843000,1,4,1
844000,2,4,0
845000,2,4,0
846000,1,4,0
847000,2,4,1
848000,1,2,1
849000,1,3,1
850000,2,3,1
851000,3,4,1
852000,2,3,1
853000,3,4,1
854000,2,3,1
855000,2,3,1
856000,1,4,1
857000,1,2,1
858000,3,4,1
859000,2,3,1
860000,1,4,0
861000,1,2,1
862000,2,3,1
863000,1,4,1
864000,1,4,1
865000,1,4,0
866000,1,2,1
867000,2,3,1
868000,3,4,0
869000,1,2,1
870000,2,4,1
871000,2,3,1
872000,1,2,0
873000,1,3,0
874000,1,3,0
875000,2,3,1
876000,3,4,1
877000,1,3,0
878000,1,2,1
879000,1,3,1
880000,2,3,1
881000,2,3,1
882000,2,3,0
883000,1,2,1
884000,3,4,1
885000,3,4,1
886000,2,4,1
887000,2,3,1
888000,1,2,1
889000,2,4,1
890000,1,3,1
891000,3,4,1
892000,1,4,1
893000,1,2,1
894000,3,4,1
895000,2,3,1
896000,1,4,1
897000,2,3,1
898000,1,4,0
899000,1,3,1
900000,2,4,1
901000,2,4,1
902000,2,3,1
903000,3,4,1
904000,1,4,0
905000,3,4,1
906000,1,4,0
907000,1,3,0
908000,1,4,0
909000,2,4,0
910000,2,3,1
911000,3,4,0
912000,1,2,0
913000,2,3,1
914000,2,3,1
915000,3,4,1
916000,2,3,1
917000,1,2,0
918000,2,3,1
919000,1,2,1
920000,3,4,1
921000,1,2,1
922000,1,4,0
923000,2,3,1
924000,1,4,0
925000,3,4,0
926000,2,3,1
927000,2,3,1
928000,2,3,1
929000,1,4,0
930000,1,2,1
931000,1,3,1
932000,2,3,0
933000,3,4,1
934000,3,4,1
935000,1,4,0
936000,1,3,1
937000,1,4,1
938000,1,2,1
939000,2,3,1
940000,1,4,0
941000,1,2,1
942000,2,3,0
943000,3,4,0
944000,1,3,1
945000,1,4,1
946000,1,3,1
947000,3,4,1
948000,3,4,1
949000,1,4,0
950000,2,4,0
951000,2,3,0
952000,2,3,0
953000,3,4,1
954000,1,2,1
955000,1,4,0
956000,3,4,1
957000,2,3,1
958000,2,4,1
959000,1,2,1
960000,3,4,0
961000,2,3,1
962000,1,2,1
963000,3,4,1
964000,3,4,1
965000,3,4,0
966000,1,3,1
967000,1,2,1
968000,2,3,1
969000,1,4,1
970000,1,3,1
971000,3,4,1
972000,1,2,1
973000,2,4,0
974000,2,4,1
975000,1,3,1
976000,2,3,1
977000,3,4,1
978000,1,3,1
979000,2,3,1
980000,1,4,0
981000,1,2,1
982000,2,3,0
983000,1,4,1
984000,3,4,1
985000,1,4,1
986000,2,4,1
987000,2,3,1
988000,1,4,1
989000,1,4,1
990000,1,4,1
991000,1,4,0
992000,1,4,1
993000,1,3,0
994000,1,2,1
995000,1,3,1
996000,1,4,1
997000,1,4,0
998000,2,3,1
999000,3,4,1
1000000,3,4,1
1001000,1,4,0
1002000,1,4,0
1003000,1,3,1
1004000,2,3,1
1005000,1,3,0
1006000,1,4,1
1007000,2,4,1
1008000,1,4,1
1009000,1,2,1
1010000,2,4,0
1011000,1,2,1
1012000,1,2,1
1013000,2,4,1
1014000,1,3,1
1015000,3,4,1
1016000,1,3,1
1017000,3,4,1
1018000,2,4,1
1019000,2,4,1
1020000,1,2,1
1021000,2,3,1
1022000,1,3,1
1023000,2,3,1
1024000,1,4,0
1025000,2,4,1
1026000,1,3,1
1027000,1,3,1
1028000,1,3,1
1029000,1,3,1
1030000,1,4,1
1031000,3,4,0
1032000,2,3,1
1033000,1,2,1
1034000,3,4,1
1035000,2,4,0
1036000,2,4,1
1037000,1,2,1
1038000,2,4,1
1039000,1,2,1
1040000,1,4,0
1041000,2,3,1
1042000,2,4,1
1043000,1,2,0
1044000,3,4,1
1045000,1,3,1
1046000,3,4,0
1047000,1,3,1
1048000,1,2,1
1049000,2,3,0
1050000,1,2,1
1051000,3,4,0
1052000,2,4,1
1053000,3,4,0
1054000,1,2,1
1055000,2,4,1
1056000,1,2,1
1057000,2,3,1
1058000,3,4,1
1059000,3,4,1
1060000,3,4,1
1061000,2,4,0
1062000,2,4,1
1063000,2,3,1
1064000,1,2,1
1065000,1,4,1
1066000,2,4,1
1067000,3,4,1
1068000,1,3,0
1069000,1,2,1
1070000,3,4,0
1071000,2,4,0
1072000,3,4,1
1073000,1,2,1
1074000,2,4,1
1075000,1,3,0
1076000,1,3,1
1077000,2,3,1
1078000,1,4,1
1079000,1,2,1
1080000,1,2,1
1081000,1,2,1
1082000,1,2,0
1083000,1,3,0
1084000,1,3,1
1085000,2,3,1
1086000,2,4,1
1087000,1,2,1
1088000,2,4,1
1089000,1,2,1
1090000,3,4,1
1091000,2,3,1
1092000,1,2,1
1093000,1,2,1
1094000,1,4,0
1095000,2,4,1
1096000,2,4,1
1097000,3,4,1
1098000,1,2,1
1099000,2,3,0
1100000,3,4,1
1101000,2,3,0
1102000,2,3,1
1103000,3,4,0
1104000,1,2,1
1105000,1,3,1
1106000,1,3,0
1107000,1,2,1
1108000,1,3,1
1109000,3,4,0
1110000,2,4,1
1111000,1,2,1
1112000,1,3,1
1113000,1,3,1
1114000,2,3,1
1115000,3,4,1
1116000,2,3,1
1117000,1,2,1
1118000,1,3,1
1119000,1,4,0
1120000,2,3,1
1121000,3,4,1
1122000,2,4,1
1123000,1,2,1
1124000,3,4,1
1125000,3,4,1
1126000,3,4,1
1127000,1,2,1
1128000,1,3,1
1129000,1,3,1
1130000,2,3,1
1131000,2,3,0
1132000,3,4,1
1133000,1,3,1
1134000,2,4,0
1135000,2,3,1
1136000,2,3,1
1137000,2,4,1
1138000,3,4,1
1139000,2,3,1
1140000,3,4,1
1141000,1,2,1
1142000,1,4,1
1143000,1,2,1
1144000,3,4,1
1145000,3,4,1
1146000,1,3,1
1147000,2,3,1
1148000,3,4,1
1149000,2,3,1
1150000,1,2,1
1151000,1,4,0
1152000,3,4,1
1153000,1,2,1
1154000,1,3,0
1155000,1,4,1
1156000,1,3,0
1157000,1,3,0
1158000,2,3,1
1159000,1,3,1
1160000,2,4,1
1161000,2,3,1
1162000,3,4,0
1163000,1,3,1
1164000,1,4,1
1165000,1,3,1
1166000,3,4,1
1167000,3,4,1
1168000,1,2,1
1169000,1,3,1
1170000,2,3,1
1171000,2,4,1
1172000,2,3,1
1173000,2,4,1
1174000,1,3,1
1175000,1,3,0
1176000,1,3,1
1177000,1,3,1
1178000,1,2,1
1179000,2,3,1
1180000,1,3,1
1181000,1,2,1
1182000,2,4,1
1183000,2,4,0
1184000,3,4,1
1185000,1,3,1
1186000,3,4,1
1187000,2,3,0
1188000,3,4,1
1189000,2,3,0
1190000,1,3,0
1191000,3,4,1
1192000,2,4,1
1193000,2,3,1
1194000,2,4,1
1195000,1,2,0
1196000,3,4,1
1197000,3,4,1
1198000,1,3,0
1199000,2,3,1
1200000,3,4,1
1201000,1,2,1
1202000,3,4,1
1203000,2,3,1
1204000,1,4,1
1205000,1,3,1
1206000,1,2,1
1207000,1,2,1
1208000,2,3,1
1209000,3,4,1
1210000,2,4,1
1211000,1,2,1
1212000,2,3,1
1213000,1,3,1
1214000,1,2,1
1215000,3,4,0
1216000,3,4,0
1217000,1,4,1
1218000,3,4,1
1219000,2,3,1
1220000,1,4,1
1221000,2,4,1
1222000,2,4,1
1223000,2,4,0
1224000,1,4,0
1225000,1,3,1
1226000,2,4,0
1227000,1,3,1
1228000,1,4,1
1229000,2,4,0
1230000,1,2,1
1231000,1,2,1
1232000,1,3,1
1233000,3,4,1
1234000,3,4,1
1235000,1,2,1
1236000,3,4,1
1237000,3,4,1
1238000,1,4,1
1239000,3,4,1
1240000,3,4,1
1241000,2,3,1
1242000,1,2,1
1243000,1,2,1
1244000,3,4,1
1245000,1,4,1
1246000,1,2,1
1247000,1,3,1
1248000,1,3,1
1249000,1,3,0
1250000,1,2,1
1251000,2,4,1
1252000,1,3,1
1253000,1,4,1
1254000,3,4,1
1255000,2,4,0
1256000,2,3,1
1257000,2,4,1
1258000,2,3,1
1259000,1,3,0
1260000,1,4,0
1261000,2,4,1
1262000,1,2,0
1263000,1,4,0
1264000,1,2,1
1265000,1,3,1
1266000,1,3,1
1267000,1,4,1
1268000,1,2,1
1269000,1,3,1
1270000,3,4,1
1271000,1,2,1
1272000,2,3,1
1273000,1,3,1
1274000,1,4,1
1275000,3,4,1
1276000,2,4,1
1277000,1,2,0
1278000,1,2,1
1279000,1,3,1
1280000,1,2,1
1281000,1,2,1
1282000,2,4,0
1283000,2,4,1
1284000,2,4,1
1285000,2,4,0
1286000,2,4,0
1287000,3,4,1
1288000,2,4,0
1289000,2,3,1
1290000,3,4,0
1291000,3,4,0
1292000,1,2,1
1293000,2,3,1
1294000,1,4,0
1295000,2,4,1
1296000,1,2,1
1297000,3,4,1
1298000,1,3,1
1299000,2,4,1
1300000,1,4,1
1301000,3,4,1
1302000,1,2,1
1303000,2,3,1
1304000,3,4,0
1305000,1,4,0
1306000,2,3,1
1307000,1,2,1
1308000,1,3,1
1309000,1,4,0
1310000,1,2,1
1311000,1,2,1
1312000,1,2,0
1313000,1,2,1
1314000,2,3,1
1315000,1,4,0
1316000,2,3,1
1317000,1,3,1
1318000,1,4,1
1319000,1,2,1
1320000,3,4,1
1321000,2,3,1
1322000,2,3,1
1323000,1,3,0
1324000,2,4,1
1325000,1,2,1
1326000,3,4,1
1327000,1,2,1
1328000,3,4,1
1329000,1,4,1
1330000,2,3,1
1331000,2,4,1
1332000,3,4,1
1333000,2,3,1
1334000,1,3,1
1335000,1,3,0
1336000,2,3,0
1337000,1,2,1
1338000,2,3,1
1339000,2,3,1
1340000,1,3,1
1341000,2,3,1
1342000,1,4,1
1343000,1,4,1
1344000,1,4,1
1345000,2,3,1
1346000,2,4,1
1347000,3,4,1
1348000,1,4,1
1349000,2,3,1
1350000,2,4,0
1351000,1,4,0
1352000,3,4,1
1353000,1,4,1
1354000,1,4,1
1355000,1,2,1
1356000,1,3,0
1357000,1,3,1
1358000,2,3,1
1359000,1,4,1
1360000,1,2,1
1361000,1,2,1
1362000,2,4,1
1363000,1,3,1
1364000,1,3,1
1365000,1,3,1
1366000,1,2,1
1367000,1,4,1
1368000,2,4,0
1369000,1,2,1
1370000,1,4,1
1371000,3,4,1
1372000,3,4,0
1373000,1,3,1
1374000,2,3,1
1375000,2,4,1
1376000,3,4,1
1377000,2,3,1
1378000,3,4,1
1379000,1,3,1
1380000,1,3,1
1381000,3,4,1
1382000,3,4,1
1383000,3,4,1
1384000,1,4,0
1385000,1,3,0
1386000,2,3,1
1387000,3,4,1
1388000,1,4,0
1389000,1,4,0
1390000,3,4,1
1391000,2,3,1
1392000,2,4,1
1393000,1,2,1
1394000,2,3,1
1395000,2,4,1
1396000,2,4,1
1397000,2,3,1
1398000,2,4,0
1399000,2,4,0
1400000,2,4,0
1401000,2,3,1
1402000,2,4,0
1403000,1,3,1
1404000,1,4,1
1405000,3,4,1
1406000,1,2,1
1407000,3,4,1
1408000,1,4,1
1409000,1,4,1
1410000,1,4,1
1411000,2,3,1
1412000,1,3,1
1413000,2,3,1
1414000,2,4,1
1415000,2,3,1
1416000,1,3,1
1417000,1,4,0
1418000,1,3,0
1419000,1,4,1
1420000,3,4,1
1421000,1,4,0
1422000,1,3,1
1423000,1,3,1
1424000,2,4,1
1425000,2,3,1
1426000,1,4,0
1427000,3,4,1
1428000,2,3,1
1429000,1,2,0
1430000,1,2,0
1431000,2,3,1
1432000,3,4,1
1433000,3,4,1
1434000,2,4,1
1435000,1,4,0
1436000,3,4,1
1437000,2,3,0
1438000,3,4,1
1439000,3,4,1
1440000,3,4,1
1441000,2,3,1
1442000,1,3,0
1443000,3,4,1
1444000,1,2,0
1445000,2,3,1
1446000,1,2,1
1447000,3,4,1
1448000,1,3,1
1449000,1,2,1
1450000,1,2,1
1451000,1,2,1
1452000,1,4,0
1453000,2,4,1
1454000,3,4,1
1455000,1,2,0
1456000,2,3,0
1457000,2,3,0
1458000,1,4,0
1459000,3,4,1
1460000,2,4,1
1461000,1,3,0
1462000,1,2,0
1463000,2,4,1
1464000,1,4,0
1465000,3,4,1
1466000,1,4,0
1467000,1,4,0
1468000,2,4,0
1469000,1,3,0
1470000,2,4,0
1471000,1,3,0
1472000,2,3,1
1473000,1,2,0
1474000,3,4,1
1475000,3,4,1
1476000,2,4,1
1477000,2,4,1
1478000,2,3,1
1479000,2,3,0
1480000,1,3,0
1481000,3,4,1
1482000,3,4,1
1483000,1,2,1
1484000,1,4,0
1485000,3,4,1
1486000,2,4,1
1487000,3,4,1
1488000,1,3,1
1489000,1,2,0
1490000,2,4,1
1491000,2,4,1
1492000,1,4,0
1493000,2,4,1
1494000,2,3,1
1495000,2,4,1
