"nodeShifted" "numTaxa" "from" "to" "numNontaxa" "Lam_mean" "Lam_low95" "Lam_up95" "Lam_nonmean" "Lam_nonlow95" "Lam_nonup95" "Mu_mean" "Mu_low95" "Mu_up95" "Mu_nonmean" "Mu_nonlow95" "Mu_nonup95"
"19" 10147 7 "Punomys_lemminus_CRICETIDAE_RODENTIA" "Akodon_latebricola_CRICETIDAE_RODENTIA" 5904 0.181958700942789 0.164800465939468 0.209382972364958 0.200914394122789 0.190775330009545 0.211897045500793 0.00500677152800279 0.000155590725 0.0198435225 0.0569611725432581 0.0420280452496662 0.0726263056264385
"20" 6911 212 "Muntiacus_muntjak_CERVIDAE_CETARTIODACTYLA" "Addax_nasomaculatus_BOVIDAE_CETARTIODACTYLA" 5699 0.290135521361948 0.246034601638688 0.343343619174041 0.198920201162561 0.188642971037789 0.210018680547381 0.027177868108574 0.000862703461212797 0.0952627247188529 0.0575167161378131 0.0424285576191526 0.0729171469492415
"21" 6189 211 "Suncus_murinus_SORICIDAE_EULIPOTYPHLA" "Sylvisorex_morio_SORICIDAE_EULIPOTYPHLA" 5700 0.294878044892535 0.25021011264746 0.349457404355366 0.198842952402902 0.188956026930478 0.209986171799329 0.0437757108266674 0.00121108876190968 0.170488284892471 0.0571486614333788 0.0420091575920846 0.0733582982064824
"22" 10346 91 "Lenoxus_apicalis_CRICETIDAE_RODENTIA" "Juscelinomys_huanchacae_CRICETIDAE_RODENTIA" 5820 0.287000087396418 0.182514650996558 0.392573955159169 0.200116496055638 0.18978939013368 0.210937232848113 0.0388150964590328 0.00062438665 0.141016991592999 0.0570249770688257 0.0419674551507461 0.0727262957955792
"23" 10819 133 "Anisomys_imitator_MURIDAE_RODENTIA" "Abeomelomys_sevia_MURIDAE_RODENTIA" 5778 0.314470936116177 0.24114105201089 0.409351577007827 0.199427255197309 0.18905856243661 0.210800381856551 0.0610284096207016 0.0025073715 0.1873529 0.0568118719559163 0.0419125122530582 0.0726255041720707
"24" 10482 50 "Gerbillus_dunni_MURIDAE_RODENTIA" "Microdillus_peeli_MURIDAE_RODENTIA" 5861 0.252576116339373 0.171289517088972 0.43062195041358 0.200630547383463 0.190642093019965 0.211810789257755 0.0489035602680943 0.000352474475 0.23224261241781 0.0569034082603364 0.0417908700992333 0.0727955963752703
"25" 8271 69 "Pteropus_chrysoproctus_PTEROPODIDAE_CHIROPTERA" "Acerodon_mackloti_PTEROPODIDAE_CHIROPTERA" 5842 0.435411914663185 0.324030304429908 0.574772747023221 0.199750314184698 0.189536188766045 0.210611386687951 0.0837812238971348 0.00426583633757921 0.264198512121947 0.0567355206271127 0.0417766586466995 0.0727157949858499
"26" 10655 99 "Rattus_norvegicus_MURIDAE_RODENTIA" "Bullimus_bagobus_MURIDAE_RODENTIA" 5812 0.376938541732277 0.301870324472803 0.470667726714543 0.199535542401049 0.189381452499223 0.210563645096466 0.0368935767604291 0.00125988588036106 0.122841353805741 0.0570175286397563 0.0420260683987934 0.072987264427424
"27" 11716 66 "Onychogalea_lunata_MACROPODIDAE_DIPROTODONTIA" "Onychogalea_fraenata_MACROPODIDAE_DIPROTODONTIA" 5845 0.45908809431757 0.343951156475849 0.603335953018089 0.199833615244662 0.189796171296888 0.210828034707364 0.0584853019006501 0.00225676156873314 0.195062575 0.056858531485601 0.0419078787157062 0.0724301157874201
"28" 9429 62 "Ctenomys_erikacuellarae_CTENOMYIDAE_RODENTIA" "Ctenomys_lessai_CTENOMYIDAE_RODENTIA" 5849 0.709132988519763 0.523588097380825 0.909565459420348 0.199669316596854 0.189662866285685 0.210866242462017 0.0761832912813093 0.001724286337544 0.286365895447476 0.0568191014779849 0.0417282269543632 0.0725231007067033
"29" 4536 1 "Desmodillus_auricularis_MURIDAE_RODENTIA" "Desmodillus_auricularis_MURIDAE_RODENTIA" 5910 0.176078344117316 0.0953468486347976 0.242651593860318 0.200892982496059 0.19075735118445 0.211877921728047 0.0173106476444082 0.000161416625 0.1488359 0.0568868523137245 0.0419747822752136 0.0725357097996545
